AAPL (Apple Inc.),202.63,-9.82
Aug 25 2019 @ 10:55 ET,Bid,201.6,Ask,201.84,Size,2x1,Vol,46882843
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
06/19/2020,AAPL200619C00200000,22,-5.875,21.9,24,131,0.2971,0.5708,0.0071,10281,200.000,AAPL200619P00200000,18.65,4.45,17.6,19.75,820,0.2818,-0.4194,0.0075,6984
06/19/2020,AAPL200619C00205000,19.5,-5.45,19.5,20.3,64,0.2857,0.5326,0.0075,2366,205.000,AAPL200619P00205000,21.5,5.25,21.25,22,117,0.2853,-0.4563,0.0075,1896
06/19/2020,AAPL200619C00210000,17.5,-4.7,17,18.9,85,0.2872,0.4964,0.0075,3156,210.000,AAPL200619P00210000,24,5.55,22.3,24.4,9,0.2693,-0.4988,0.008,1753
06/19/2020,AAPL200619C00215000,15.25,-4.4,14.85,17.4,59,0.288,0.4612,0.0074,6441,215.000,AAPL200619P00215000,27.09,6.165,25.3,27.2,55,0.267,-0.5379,0.008,1724
06/19/2020,AAPL200619C00220000,13.7,-3.625,13,14.2,65,0.2767,0.42,0.0076,11255,220.000,AAPL200619P00220000,30,6.5,29.35,31.35,19,0.2789,-0.5674,0.0076,4415
06/19/2020,AAPL200619C00225000,11.39,-3.785,11.15,13.8,73,0.2827,0.3899,0.0073,3538,225.000,AAPL200619P00225000,28,1.7,32.5,33.4,1,0.2674,-0.61,0.0077,978
06/19/2020,AAPL200619C00230000,10.35,-2.875,9.6,10.7,117,0.2691,0.3465,0.0074,4140,230.000,AAPL200619P00230000,29.45,0,34.2,38.55,0,0.2652,-0.6457,0.0075,461
06/19/2020,AAPL200619C00235000,8.75,-2.7,8.25,10.5,28,0.2762,0.3213,0.007,2147,235.000,AAPL200619P00235000,33.1,0.625,37.75,42.1,9,0.2624,-0.6804,0.0073,378
06/19/2020,AAPL200619C00240000,7.35,-2.525,7,7.8,102,0.2625,0.2782,0.0069,3022,240.000,AAPL200619P00240000,37,0,41.45,44.6,0,0.2495,-0.7245,0.0071,775
06/19/2020,AAPL200619C00245000,6.4,-2.05,5.95,6.65,4,0.2601,0.2474,0.0066,3250,245.000,AAPL200619P00245000,44.35,0,45.35,49.9,0,0.2596,-0.7419,0.0066,149
06/19/2020,AAPL200619C00250000,5.5,-1.775,5.05,5.8,124,0.2592,0.2206,0.0062,5771,250.000,AAPL200619P00250000,51.03,7.955,49.4,52.45,16,0.2438,-0.7866,0.0063,146
06/19/2020,AAPL200619C00260000,4.85,-0.375,3.55,4.15,10,0.2553,0.1697,0.0054,1712,260.000,AAPL200619P00260000,59.44,8.365,57.85,60.9,6,0.2393,-0.8381,0.0053,47
06/19/2020,AAPL200619C00270000,3,-0.725,2.52,3.35,238,0.2581,0.1349,0.0046,1502,270.000,AAPL200619P00270000,61.5,1.95,66.5,70.9,1,0.2495,-0.8634,0.0045,5
06/19/2020,AAPL200619C00280000,1.95,-0.705,1.83,3.4,57,0.2715,0.1181,0.004,2704,280.000,AAPL200619P00280000,84.46,0,76,80.45,0,0.2631,-0.8793,0.0039,15
06/19/2020,AAPL200619C00290000,1.52,-0.36,1.45,1.96,823,0.2632,0.0844,0.0032,13309,290.000,AAPL200619P00290000,0,0,85.5,89.95,0,0.2747,-0.8934,0.0033,3
06/19/2020,AAPL200619C00300000,1.1,-0.27,0.99,1.58,2,0.2648,0.0659,0.0026,8558,300.000,AAPL200619P00300000,105.65,0,95,99.65,0,0.05,-0.9888,0,0
06/19/2020,AAPL200619C00310000,0.96,0,0.57,1,9,0.2562,0.0441,0.002,1812,310.000,AAPL200619P00310000,0,0,105.2,109.5,0,0.05,-0.9888,0,0
06/19/2020,AAPL200619C00320000,0.6,-0.08,0.47,0.78,2,0.261,0.0356,0.0016,839,320.000,AAPL200619P00320000,0,0,115.2,119.5,0,0.05,-0.9888,0,0
06/19/2020,AAPL200619C00330000,0.47,-0.03,0.32,0.61,2,0.2624,0.0273,0.0013,856,330.000,AAPL200619P00330000,0,0,125.2,129.5,0,0.05,-0.9888,0,0
06/19/2020,AAPL200619C00340000,0.35,-0.03,0.27,0.49,81,0.2674,0.0225,0.0011,2306,340.000,AAPL200619P00340000,0,0,135.2,139.5,0,0.05,-0.9888,0,0
09/18/2020,AAPL200918C00095000,0,0,106.15,110.5,0,0.408,0.9693,0.0006,25,95.000,AAPL200918P00095000,0.54,0,0.47,0.98,0,0.4025,-0.0201,0.0006,208
09/18/2020,AAPL200918C00100000,110.75,0,101.3,105.65,0,0.3915,0.9661,0.0007,37,100.000,AAPL200918P00100000,0.83,0.165,0.59,1.22,5,0.394,-0.0249,0.0007,107
09/18/2020,AAPL200918C00105000,97.38,0,96.5,100.85,0,0.3781,0.9619,0.0008,9,105.000,AAPL200918P00105000,0.83,0,0.8,2.51,0,0.4189,-0.0394,0.001,96
09/18/2020,AAPL200918C00110000,0,0,91.75,96.1,0,0.3668,0.9566,0.001,0,110.000,AAPL200918P00110000,1.1,0,1.05,1.65,0,0.3766,-0.0368,0.001,83
09/18/2020,AAPL200918C00115000,97.71,0,87,91.35,0,0.3542,0.951,0.0011,1,115.000,AAPL200918P00115000,1.55,0.365,1.37,1.93,1,0.3694,-0.0446,0.0012,101
09/18/2020,AAPL200918C00120000,0,0,82.35,87,0,0.3526,0.9406,0.0014,0,120.000,AAPL200918P00120000,1.85,0,1,2.31,0,0.3466,-0.0476,0.0014,328
09/18/2020,AAPL200918C00125000,80.51,0,77.75,82.15,0,0.3383,0.9339,0.0016,494,125.000,AAPL200918P00125000,2.79,0,2.12,2.76,0,0.3568,-0.0641,0.0017,156
09/18/2020,AAPL200918C00130000,74.8,0,73.25,77.6,0,0.3311,0.9233,0.0019,37,130.000,AAPL200918P00130000,2.65,0,2.56,3.25,0,0.3498,-0.0755,0.0019,304
09/18/2020,AAPL200918C00135000,77.5,-2.775,68.85,73.5,1,0.3308,0.9079,0.0022,7,135.000,AAPL200918P00135000,3.55,1.115,2.05,3.75,13,0.3266,-0.0806,0.0022,482
09/18/2020,AAPL200918C00140000,68.2,0,64.5,68.85,0,0.3201,0.8959,0.0025,70,140.000,AAPL200918P00140000,4,1.115,2.69,4.25,1,0.3208,-0.0949,0.0025,320
09/18/2020,AAPL200918C00145000,70.7,0,60,64.65,0,0.3123,0.881,0.0029,24,145.000,AAPL200918P00145000,4.75,1.3,4.5,5,1,0.3305,-0.1189,0.0029,826
09/18/2020,AAPL200918C00150000,67.3,0,56.15,60.5,0,0.3108,0.8609,0.0032,1532,150.000,AAPL200918P00150000,5.75,1.7,4.25,5.8,1,0.3132,-0.1308,0.0032,2057
09/18/2020,AAPL200918C00155000,60,-2.725,52.2,56.55,3,0.3077,0.8399,0.0036,79,155.000,AAPL200918P00155000,4.75,0,5.2,6.95,0,0.3115,-0.1526,0.0036,514
09/18/2020,AAPL200918C00160000,58.3,0,48.05,52.65,0,0.3009,0.819,0.004,84,160.000,AAPL200918P00160000,5.7,0,6.25,8.05,0,0.3078,-0.1751,0.004,1533
09/18/2020,AAPL200918C00165000,46.4,-8.2,44.55,48.75,1,0.298,0.7943,0.0044,52,165.000,AAPL200918P00165000,9,2.525,6.75,9.3,45,0.2986,-0.1965,0.0044,293
09/18/2020,AAPL200918C00170000,49.9,0,41,45.35,0,0.2964,0.7672,0.0048,71,170.000,AAPL200918P00170000,10.1,2.575,8.8,10.7,5,0.3015,-0.2255,0.0047,578
09/18/2020,AAPL200918C00175000,45.61,0,37.5,41.7,20,0.2911,0.7402,0.0052,449,175.000,AAPL200918P00175000,8.51,0,11.3,12.15,0,0.3053,-0.2556,0.005,217
09/18/2020,AAPL200918C00180000,43.19,0,34.2,38.65,0,0.2895,0.7102,0.0055,306,180.000,AAPL200918P00180000,13,3.025,11,13.8,13,0.2879,-0.2798,0.0055,1182
09/18/2020,AAPL200918C00185000,38.25,-1.6,31.6,35.5,7,0.2898,0.6787,0.0058,175,185.000,AAPL200918P00185000,14.55,3.125,14.35,15.7,9,0.296,-0.3131,0.0057,272
09/18/2020,AAPL200918C00190000,29.95,-6.575,29.65,31.9,4,0.2891,0.6468,0.006,977,190.000,AAPL200918P00190000,16.9,3.85,15.1,18.55,51,0.2906,-0.3438,0.006,848
09/18/2020,AAPL200918C00195000,27.45,-5.975,26.9,28.2,198,0.2806,0.6147,0.0064,591,195.000,AAPL200918P00195000,15,0,17.1,19.8,0,0.2811,-0.3758,0.0064,115
09/18/2020,AAPL200918C00200000,24.85,-5.575,24.35,26.4,192,0.2835,0.5817,0.0065,1995,200.000,AAPL200918P00200000,21.4,4.65,20.05,22.3,16,0.2836,-0.4087,0.0065,413
09/18/2020,AAPL200918C00205000,22,-5.575,21.8,24,5,0.2805,0.5484,0.0067,384,205.000,AAPL200918P00205000,23.96,5.11,22.5,24.55,2,0.2793,-0.4424,0.0067,119
09/18/2020,AAPL200918C00210000,20.05,-4.85,19.5,22.25,33,0.2811,0.5159,0.0067,252,210.000,AAPL200918P00210000,25.7,4.575,25.7,27.15,78,0.2797,-0.475,0.0067,162
09/18/2020,AAPL200918C00215000,18.07,-4.355,17.55,18.7,11,0.271,0.4794,0.0069,125,215.000,AAPL200918P00215000,29.38,5.83,27.25,31.45,2,0.2785,-0.5077,0.0068,67
09/18/2020,AAPL200918C00220000,16,-4.075,15.45,16.65,22,0.2672,0.4448,0.007,736,220.000,AAPL200918P00220000,25.85,0,30.2,34.6,0,0.2769,-0.54,0.0068,158
09/18/2020,AAPL200918C00225000,14.6,-3.375,13.7,15.25,60,0.2676,0.4135,0.0069,368,225.000,AAPL200918P00225000,34.35,5.425,33.35,37.9,11,0.2756,-0.5715,0.0067,132
09/18/2020,AAPL200918C00230000,12.45,-3.5,12.1,13.55,23,0.2654,0.3813,0.0068,1177,230.000,AAPL200918P00230000,31.15,0,36.65,41,0,0.2722,-0.6037,0.0067,25
09/18/2020,AAPL200918C00235000,13.25,-0.9,10.6,11.7,15,0.261,0.348,0.0067,295,235.000,AAPL200918P00235000,34.15,0,40.1,44.45,0,0.2701,-0.6342,0.0065,46
09/18/2020,AAPL200918C00240000,9.79,-2.735,9.05,11.9,6,0.268,0.3267,0.0064,771,240.000,AAPL200918P00240000,38.95,0.65,45.3,46.9,26,0.2713,-0.6606,0.0063,73
09/18/2020,AAPL200918C00250000,9.2,-0.475,6.05,8,19,0.2484,0.2538,0.0061,780,250.000,AAPL200918P00250000,60.6,0,51.5,55.65,0,0.2664,-0.7165,0.0059,41
09/18/2020,AAPL200918C00260000,5.7,-1.675,3.5,7.2,11,0.2469,0.2058,0.0055,758,260.000,AAPL200918P00260000,53.75,0.775,59.4,63.8,1,0.2628,-0.7657,0.0054,1
09/18/2020,AAPL200918C00270000,4.3,-1.325,3.75,4.65,3,0.2486,0.1687,0.0048,849,270.000,AAPL200918P00270000,0,0,67.95,72.35,0,0.2618,-0.8061,0.0048,57
09/18/2020,AAPL200918C00280000,3.3,-0.925,2.91,3.55,11,0.2489,0.1359,0.0042,565,280.000,AAPL200918P00280000,70.8,1.125,76.85,81.5,30,0.2652,-0.8355,0.0043,0
09/18/2020,AAPL200918C00290000,2.39,-0.76,2.1,2.74,142,0.2478,0.1073,0.0035,607,290.000,AAPL200918P00290000,0,0,86.05,90.5,0,0.2665,-0.8625,0.0037,1
09/18/2020,AAPL200918C00300000,1.98,-0.405,0.05,3.25,6,0.2421,0.0791,0.0029,646,300.000,AAPL200918P00300000,0,0,95.5,99.95,0,0.2745,-0.8782,0.0033,1
09/18/2020,AAPL200918C00310000,1.8,0,0,2.76,0,0.2477,0.0666,0.0025,25,310.000,AAPL200918P00310000,0,0,105.25,109.65,0,0.2902,-0.8834,0.003,0
09/18/2020,AAPL200918C00320000,1.25,0,0.7,2.41,1,0.2683,0.0694,0.0024,15,320.000,AAPL200918P00320000,0,0,115.2,119.55,0,0.3124,-0.8812,0.0028,0
01/15/2021,AAPL210115C00075000,127.61,0,125.7,130.5,0,0.498,0.9611,0.0005,141,75.000,AAPL210115P00075000,0.55,0.175,0.05,0.6,52,0.3963,-0.0088,0.0002,2455
01/15/2021,AAPL210115C00080000,134.3,0,120.55,125.5,0,0.4481,0.963,0.0005,88,80.000,AAPL210115P00080000,0.6,0.07,0.46,1.05,5,0.4257,-0.0171,0.0004,244
01/15/2021,AAPL210115C00085000,119.5,0,115.65,120.5,0,0.4185,0.9623,0.0005,23,85.000,AAPL210115P00085000,0.85,0,0.35,1.25,0,0.4048,-0.019,0.0005,653
01/15/2021,AAPL210115C00090000,123.3,0,111,115.85,0,0.4183,0.9556,0.0006,228,90.000,AAPL210115P00090000,0.92,0,0,1.5,0,0.3766,-0.0194,0.0005,1475
01/15/2021,AAPL210115C00095000,117.85,0,106,110.85,0,0.3903,0.9546,0.0007,71,95.000,AAPL210115P00095000,1.38,0,0.75,2.45,0,0.4107,-0.0341,0.0008,211
01/15/2021,AAPL210115C00100000,103.5,-10.025,101.05,106,8,0.3713,0.9517,0.0008,2507,100.000,AAPL210115P00100000,1.46,0.405,1,1.99,2,0.381,-0.0348,0.0008,4056
01/15/2021,AAPL210115C00105000,97.6,0,96.5,101.4,0,0.3699,0.9432,0.001,758,105.000,AAPL210115P00105000,1.3,0,0.3,5,0,0.4094,-0.0524,0.0011,2002
01/15/2021,AAPL210115C00110000,97.2,-6.775,92,96.8,1,0.3658,0.9345,0.0012,626,110.000,AAPL210115P00110000,1.51,0,0.5,5,0,0.389,-0.057,0.0012,993
01/15/2021,AAPL210115C00115000,97.9,0,87.5,92.3,0,0.3606,0.925,0.0014,254,115.000,AAPL210115P00115000,2.5,0.7,2.06,3,1,0.3579,-0.0578,0.0013,1653
01/15/2021,AAPL210115C00120000,85.7,-8.875,83,87.5,2,0.3485,0.9172,0.0015,988,120.000,AAPL210115P00120000,3.04,0.89,0.3,3.05,2,0.3036,-0.048,0.0014,5382
01/15/2021,AAPL210115C00125000,80.7,-9.325,79.3,83.5,25,0.3581,0.8995,0.0018,783,125.000,AAPL210115P00125000,3.4,0.85,1,5.95,9,0.3436,-0.0782,0.0018,6996
01/15/2021,AAPL210115C00130000,76.5,-8.975,75.1,79.5,2,0.3562,0.8851,0.002,1138,130.000,AAPL210115P00130000,4.12,1.08,2.3,6.45,31,0.3453,-0.094,0.002,6893
01/15/2021,AAPL210115C00135000,71.56,-9.465,69.5,74.45,1,0.3245,0.8829,0.0023,615,135.000,AAPL210115P00135000,4.75,1.175,3.8,5,2,0.3237,-0.1005,0.0023,4149
01/15/2021,AAPL210115C00140000,67.68,-8.995,67.15,69.45,11,0.3299,0.8627,0.0025,3116,140.000,AAPL210115P00140000,5.55,1.45,4.7,5.75,26,0.3203,-0.1165,0.0025,8824
01/15/2021,AAPL210115C00145000,63.95,-8.475,61.85,65,235,0.3086,0.854,0.0028,8605,145.000,AAPL210115P00145000,6.3,1.525,6,6.85,1,0.3222,-0.1365,0.0028,15658
01/15/2021,AAPL210115C00150000,59.25,-9.025,59.1,61.5,58,0.3193,0.8283,0.0031,18978,150.000,AAPL210115P00150000,7.45,1.85,6.4,8.5,43,0.3183,-0.155,0.0031,20124
01/15/2021,AAPL210115C00155000,57.21,-7.015,55.3,57.7,1,0.315,0.8087,0.0034,2664,155.000,AAPL210115P00155000,8.5,2.075,8.05,10.95,20,0.3293,-0.1811,0.0033,3893
01/15/2021,AAPL210115C00160000,52.8,-7.475,51.6,53.95,57,0.3102,0.788,0.0037,3488,160.000,AAPL210115P00160000,7.5,0.15,8.8,12,45,0.3192,-0.1995,0.0036,5668
01/15/2021,AAPL210115C00165000,49.45,-6.95,48,50.8,7,0.3088,0.7646,0.004,5601,165.000,AAPL210115P00165000,8.48,0,9.95,12,0,0.3038,-0.2172,0.004,4494
01/15/2021,AAPL210115C00170000,46.1,-6.625,44.6,47.55,51,0.3063,0.7407,0.0042,7193,170.000,AAPL210115P00170000,12.58,2.93,12.1,13.4,110,0.3041,-0.2424,0.0043,8699
01/15/2021,AAPL210115C00175000,42.01,-7.14,41.3,43.75,63,0.2991,0.7171,0.0045,2411,175.000,AAPL210115P00175000,13.75,2.725,13.15,15.25,55,0.2983,-0.2665,0.0046,3916
01/15/2021,AAPL210115C00180000,38.84,-6.86,38.15,39.85,22,0.2911,0.6922,0.0049,7132,180.000,AAPL210115P00180000,14.85,2.4,14.9,16.5,25,0.2918,-0.2917,0.0049,3924
01/15/2021,AAPL210115C00185000,35.85,-6.575,35.3,37.6,15,0.2933,0.6643,0.005,3374,185.000,AAPL210115P00185000,17,2.95,17.35,18.75,33,0.294,-0.3196,0.005,2965
01/15/2021,AAPL210115C00190000,32.9,-6.375,32.4,34.9,30,0.2908,0.6367,0.0052,8240,190.000,AAPL210115P00190000,19.55,3.675,18.6,20.55,39,0.2849,-0.3468,0.0054,8370
01/15/2021,AAPL210115C00195000,30.62,-5.63,29.6,32.1,52,0.2868,0.6085,0.0055,2152,195.000,AAPL210115P00195000,21.9,4.275,21.15,22.7,2,0.2837,-0.3754,0.0055,3406
01/15/2021,AAPL210115C00200000,27.9,-5.525,27.5,28.7,365,0.2819,0.5795,0.0057,10085,200.000,AAPL210115P00200000,24.2,4.475,23.1,25,109,0.2785,-0.4048,0.0057,4188
01/15/2021,AAPL210115C00205000,25.7,-4.975,24.75,26.4,48,0.278,0.5499,0.0058,2741,205.000,AAPL210115P00205000,26.85,4.9,25.6,27.7,22,0.2769,-0.4341,0.0059,1700
01/15/2021,AAPL210115C00210000,23.25,-4.8,22.5,24.15,456,0.2756,0.5205,0.0059,3911,210.000,AAPL210115P00210000,29.25,5.075,28.1,30.4,4,0.2739,-0.4639,0.006,1344
01/15/2021,AAPL210115C00215000,21.2,-4.45,20.5,21.95,75,0.2734,0.4911,0.006,1966,215.000,AAPL210115P00215000,32.1,5.45,30.9,33,11,0.2704,-0.4941,0.0061,777
01/15/2021,AAPL210115C00220000,19.1,-4.275,18.5,20.8,136,0.2753,0.4643,0.0059,5899,220.000,AAPL210115P00220000,35.1,5.8,33.3,36.15,6,0.2662,-0.5247,0.0061,1235
01/15/2021,AAPL210115C00225000,17.2,-4.125,16.65,18.05,51,0.2681,0.4326,0.006,3682,225.000,AAPL210115P00225000,37.95,5.9,36.95,39.25,3,0.2671,-0.5519,0.0061,1637
01/15/2021,AAPL210115C00230000,15.55,-3.8,15.3,16.95,17,0.2711,0.4081,0.0059,4979,230.000,AAPL210115P00230000,35.05,0,40.35,42.45,0,0.2657,-0.5798,0.006,1101
01/15/2021,AAPL210115C00235000,14.35,-3.075,13.55,14.75,29,0.2647,0.3771,0.0059,1391,235.000,AAPL210115P00235000,49.95,0,44.1,45.85,0,0.266,-0.6055,0.0059,527
01/15/2021,AAPL210115C00240000,12.5,-3.225,12.25,13.5,32,0.2646,0.3521,0.0058,1938,240.000,AAPL210115P00240000,41.25,0,47.2,49.4,0,0.2622,-0.634,0.0058,267
01/15/2021,AAPL210115C00245000,11.2,-2.975,9.5,13.85,18,0.2642,0.3278,0.0057,1203,245.000,AAPL210115P00245000,46.55,0,50.1,53,0,0.256,-0.6645,0.0058,133
01/15/2021,AAPL210115C00250000,10.2,-2.475,9.9,10.95,80,0.2621,0.3027,0.0055,5253,250.000,AAPL210115P00250000,52.65,0,54.3,56.7,0,0.2567,-0.6869,0.0056,587
01/15/2021,AAPL210115C00255000,9.25,-2.15,8.55,9.85,15,0.2589,0.2774,0.0054,679,255.000,AAPL210115P00255000,52.35,0,59.1,60.5,0,0.2609,-0.7042,0.0053,49
01/15/2021,AAPL210115C00260000,7.93,-2.27,7.85,8.9,30,0.2597,0.2575,0.0051,2535,260.000,AAPL210115P00260000,56.57,0,61.6,64.45,0,0.2496,-0.7382,0.0052,121
01/15/2021,AAPL210115C00265000,7.26,-1.84,4.8,7.9,20,0.2426,0.2171,0.005,504,265.000,AAPL210115P00265000,62,0,67.1,68.8,0,0.2605,-0.7447,0.0049,87
01/15/2021,AAPL210115C00270000,6.51,-1.64,5.95,7.25,16,0.2563,0.2156,0.0047,1133,270.000,AAPL210115P00270000,64.45,0,71.25,72.95,0,0.2597,-0.764,0.0047,116
01/15/2021,AAPL210115C00280000,5.1,-1.35,4.2,6,16,0.2522,0.1774,0.0043,1712,280.000,AAPL210115P00280000,64.45,0,78,82.5,0,0.2521,-0.8066,0.0043,77
01/15/2021,AAPL210115C00290000,4.95,0,3.2,6.5,0,0.2653,0.1643,0.0039,1071,290.000,AAPL210115P00290000,0,0,87,92,0,0.2597,-0.8261,0.0039,0
01/15/2021,AAPL210115C00300000,3.15,-0.85,3,3.75,9,0.2538,0.1258,0.0034,2939,300.000,AAPL210115P00300000,96.55,0,96,100.95,0,0.2598,-0.851,0.0034,11
01/15/2021,AAPL210115C00310000,3,-0.175,2.5,5.5,72,0.281,0.1346,0.0032,586,310.000,AAPL210115P00310000,108.19,0,105.5,110.5,0,0.2701,-0.8612,0.0031,13
01/15/2021,AAPL210115C00320000,2.1,-0.425,1.6,2.95,15,0.2565,0.0896,0.0026,443,320.000,AAPL210115P00320000,109.05,0,115,119.9,0,0.2783,-0.8715,0.0028,46
01/15/2021,AAPL210115C00330000,2,0,1.5,5,0,0.2928,0.1099,0.0027,1541,330.000,AAPL210115P00330000,116.95,0,124,127.55,0,0.05,-0.9838,0,59
01/15/2021,AAPL210115C00340000,1.79,0,0.88,1.91,0,0.254,0.0593,0.0019,623,340.000,AAPL210115P00340000,0,0,135.2,140,0,0.3247,-0.8587,0.0026,0
01/15/2021,AAPL210115C00350000,1.5,0,0.99,1.5,0,0.2591,0.0529,0.0017,2402,350.000,AAPL210115P00350000,143.2,0,145.1,150,0,0.3449,-0.8548,0.0025,0
01/15/2021,AAPL210115C00360000,1,0,0.59,1.3,0,0.2567,0.0419,0.0015,320,360.000,AAPL210115P00360000,0,0,155.1,160,0,0.3662,-0.8496,0.0025,0
01/15/2021,AAPL210115C00370000,0.95,0,0.43,1.32,0,0.2628,0.0384,0.0013,1841,370.000,AAPL210115P00370000,0,0,165.2,170,0,0.3833,-0.8478,0.0024,0
01/15/2021,AAPL210115C00380000,0.73,-0.005,0.6,0.86,13,0.2643,0.0327,0.0012,3890,380.000,AAPL210115P00380000,163,0,175,180,0,0.397,-0.8485,0.0023,0
06/18/2021,AAPL210618C00075000,129,-9.025,125.55,130.5,6,0.4156,0.9626,0.0004,17,75.000,AAPL210618P00075000,0.62,0.145,0.4,0.64,3,0.3739,-0.0123,0.0003,1015
06/18/2021,AAPL210618C00080000,121.65,0,120.55,125.5,0,0.386,0.9623,0.0004,67,80.000,AAPL210618P00080000,1.1,0.375,0,1.5,1,0.3738,-0.017,0.0004,460
06/18/2021,AAPL210618C00085000,118.04,0,115.55,120.5,0,0.3603,0.9617,0.0005,6,85.000,AAPL210618P00085000,1,0.28,0,1.24,11,0.3405,-0.0158,0.0004,389
06/18/2021,AAPL210618C00090000,127,0,111,116,0,0.3705,0.9528,0.0006,17,90.000,AAPL210618P00090000,1.17,0.18,1.06,1.7,6,0.3719,-0.029,0.0006,443
06/18/2021,AAPL210618C00095000,114.83,0,106.05,111,0,0.3484,0.9511,0.0007,40,95.000,AAPL210618P00095000,1.31,0,0.51,5,0,0.4098,-0.0472,0.0009,110
06/18/2021,AAPL210618C00100000,105,-8.7,101.5,106.5,3,0.3487,0.9427,0.0009,305,100.000,AAPL210618P00100000,2.05,0.595,1.65,5,1,0.4056,-0.0558,0.001,343
06/18/2021,AAPL210618C00105000,99,0,97,101.5,0,0.3365,0.9374,0.001,60,105.000,AAPL210618P00105000,2.62,0.725,1,2.75,1,0.3316,-0.0424,0.001,84
06/18/2021,AAPL210618C00110000,94.25,-8.85,92.5,97,4,0.3322,0.9286,0.0012,60,110.000,AAPL210618P00110000,2.06,0,0.05,3,0,0.2975,-0.0397,0.001,241
06/18/2021,AAPL210618C00115000,80.5,0,88,92.5,0,0.3258,0.9196,0.0014,35,115.000,AAPL210618P00115000,3.25,0.725,0.5,3.5,14,0.2973,-0.05,0.0013,329
06/18/2021,AAPL210618C00120000,95,0,83.5,88.35,0,0.3224,0.9085,0.0016,208,120.000,AAPL210618P00120000,3.75,0.58,2,4,1,0.3095,-0.0674,0.0015,276
06/18/2021,AAPL210618C00125000,89.7,0,79.05,84,0,0.3152,0.8978,0.0018,290,125.000,AAPL210618P00125000,4.5,0.65,3.25,4.75,12,0.3156,-0.0838,0.0018,469
06/18/2021,AAPL210618C00130000,80.6,0,75,79.95,0,0.3143,0.8832,0.002,593,130.000,AAPL210618P00130000,5.5,1.7,2.7,5.75,13,0.3009,-0.0918,0.002,358
06/18/2021,AAPL210618C00135000,72.83,-8.77,71,75.95,8,0.312,0.8681,0.0022,159,135.000,AAPL210618P00135000,5.9,0,3.5,7.5,0,0.3074,-0.1112,0.0022,446
06/18/2021,AAPL210618C00140000,75.45,0,67,71.95,0,0.3079,0.8526,0.0025,383,140.000,AAPL210618P00140000,7.4,1.8,6.1,7.9,49,0.3142,-0.1318,0.0025,1451
06/18/2021,AAPL210618C00145000,65.1,-8.15,63,67.95,50,0.3023,0.8368,0.0027,174,145.000,AAPL210618P00145000,6.44,0,6,11,0,0.3178,-0.1518,0.0027,1339
06/18/2021,AAPL210618C00150000,61.9,-7.975,60,63.25,19,0.2977,0.8192,0.003,1106,150.000,AAPL210618P00150000,9.2,1.9,7,9.65,48,0.2942,-0.1606,0.003,1730
06/18/2021,AAPL210618C00155000,57.7,-7.725,55.5,60.45,3,0.2946,0.7999,0.0033,284,155.000,AAPL210618P00155000,8,0,7.75,11,10,0.2888,-0.179,0.0033,401
06/18/2021,AAPL210618C00160000,55.95,-5.2,53,57.35,1,0.3011,0.7757,0.0034,1261,160.000,AAPL210618P00160000,12,2.425,9,12.9,51,0.2891,-0.201,0.0035,2035
06/18/2021,AAPL210618C00165000,50.84,-7.135,49,54,2,0.2945,0.7559,0.0037,1499,165.000,AAPL210618P00165000,10.88,0,11.65,16.5,0,0.3066,-0.2296,0.0036,371
06/18/2021,AAPL210618C00170000,47.31,-7.49,45.5,50.5,86,0.2889,0.7345,0.004,642,170.000,AAPL210618P00170000,15,2.65,12.5,17.2,24,0.2934,-0.2483,0.0039,2343
06/18/2021,AAPL210618C00175000,46,-5.45,42.5,47,11,0.285,0.7116,0.0042,913,175.000,AAPL210618P00175000,15.9,2.125,15.8,19.2,1,0.3006,-0.2734,0.004,831
06/18/2021,AAPL210618C00180000,41.5,-6.8,40,42,46,0.2746,0.6889,0.0045,1484,180.000,AAPL210618P00180000,19,4.125,18.9,19.25,168,0.2943,-0.2959,0.0043,3677
06/18/2021,AAPL210618C00185000,39.5,-5.275,36.5,41.45,17,0.2813,0.6626,0.0046,740,185.000,AAPL210618P00185000,17.22,0,19.7,23.2,0,0.2953,-0.32,0.0044,262
06/18/2021,AAPL210618C00190000,37,-4.625,34,38.6,2,0.2796,0.6374,0.0048,1255,190.000,AAPL210618P00190000,22.85,4.175,21.95,25.2,4,0.2924,-0.344,0.0046,337
06/18/2021,AAPL210618C00195000,35.5,-3.675,33,36.45,1,0.2875,0.6127,0.0047,647,195.000,AAPL210618P00195000,25.4,4.6,24.2,26.75,3,0.2862,-0.3689,0.0048,161
06/18/2021,AAPL210618C00200000,31,-5.375,30.75,34.35,122,0.2881,0.5883,0.0048,2940,200.000,AAPL210618P00200000,27.2,4.125,25.35,29,48,0.277,-0.3952,0.005,1155
06/18/2021,AAPL210618C00205000,29,-4.825,28.5,30.35,168,0.2784,0.5614,0.0051,1132,205.000,AAPL210618P00205000,29.75,4.8,27.5,32.35,18,0.2768,-0.4205,0.0051,309
